*****************************************	1
00067.000	00391.000	00322.000	00027.1476	00267.9386	00271.5591	00003.6205	608	
00068.000	00390.000	00356.000	00027.5377	00271.5597	00275.5632	00004.0036	617	
00069.000	00394.000	00357.000	00027.9318	00275.5636	00279.5574	00003.9938	626	
00070.000	00364.000	00361.000	00028.2959	00279.5582	00283.5832	00004.0249	635	
00071.000	00438.000	00334.000	00028.734	00283.5837	00287.3314	00003.7477	643	
00072.000	00431.000	00345.000	00029.1651	00287.3321	00291.2243	00003.8922	652	
00073.000	00385.000	00318.000	00029.5502	00291.2249	00294.8018	00003.5769	660	
00074.000	00437.000	00325.000	00029.9873	00294.8023	00298.4244	00003.622	668	
00075.000	00374.000	00340.000	00030.3614	00298.4249	00302.2112	00003.7862	676	
00076.000	00423.000	00359.000	00030.7844	00302.2117	00306.206	00003.9943	685	
00077.000	00404.000	00337.000	00031.1885	00306.2066	00309.9574	00003.7508	693	
00078.000	00387.000	00340.000	00031.5757	00309.958	00313.7309	00003.7729	702	
00079.000	00389.000	00344.000	00031.9648	00313.7321	00317.5549	00003.8228	710	
00080.000	00406.000	00315.000	00032.3709	00317.5555	00321.0517	00003.4962	718	
00081.000	00394.000	00387.000	00032.765	00321.0523	00325.3492	00004.2969	728	
00082.000	00430.000	00389.000	00033.1951	00325.3497	00329.6763	00004.3266	738	
00083.000	00396.000	00338.000	00033.5912	00329.6769	00333.5011	00003.8242	747	
00084.000	00388.000	00369.000	00033.9793	00333.5015	00337.6133	00004.1119	756	
00085.000	00366.000	00356.000	00034.3454	00337.6139	00341.6096	00003.9957	765	
00086.000	00401.000	00345.000	00034.7465	00341.6102	00345.4603	00003.8501	773	
00087.000	00387.000	00370.000	00035.1336	00345.4609	00349.6267	00004.1658	783	
00088.000	00430.000	00346.000	00035.5637	00349.6273	00353.5136	00003.8863	791	
00089.000	00410.000	00353.000	00035.9738	00353.5139	00357.4993	00003.9854	800	
00090.000	00377.000	00331.000	00036.3509	00357.4999	00361.2412	00003.7413	809	
00091.000	00374.000	00359.000	00036.7249	00361.2418	00365.3838	00004.142	818	
00092.000	00420.000	00340.000	00037.145	00365.3844	00369.2807	00003.8962	827	
00093.000	00387.000	00352.000	00037.5321	00369.281	00373.2834	00004.0024	836	
00094.000	00421.000	00362.000	00037.9532	00373.284	00377.3933	00004.1093	845	
00095.000	00377.000	00353.000	00038.3303	00377.3937	00381.4509	00004.0573	854	
00096.000	00430.000	00337.000	00038.7604	00381.4515	00385.5147	00004.0632	864	
00097.000	00377.000	00315.000	00039.1375	00385.5151	00389.2231	00003.708	872	
00098.000	00354.000	00360.000	00039.4917	00389.2237	00393.325	00004.1013	882	
00099.000	00449.000	00363.000	00039.9409	00393.3256	00397.5091	00004.1835	891	
00100.000	00360.000	00338.000	00040.301	00397.5096	00401.3337	00003.824	899	
00101.000	00406.000	00374.000	00040.7071	00401.3341	00405.5466	00004.2126	898	
00102.000	00404.000	00338.000	00041.1112	00405.547	00409.3787	00003.8317	897	
00103.000	00388.000	00343.000	00041.4993	00409.3791	00413.3829	00004.0038	896	
00104.000	00401.000	00324.000	00041.9004	00413.3833	00417.2625	00003.8792	895	
00105.000	00402.000	00346.000	00042.3025	00417.2629	00421.2846	00004.0217	894	
00106.000	00418.000	00356.000	00042.7206	00421.285	00425.5074	00004.2224	893	
00107.000	00423.000	00356.000	00043.1437	00425.5081	00429.9978	00004.4898	892	
00108.000	00383.000	00359.000	00043.5268	00429.9982	00434.4695	00004.4713	891	
00109.000	00403.000	00333.000	00043.9299	00434.4699	00438.2682	00003.7983	890	
00110.000	00391.000	00378.000	00044.321	00438.2687	00442.8062	00004.5375	889	
00111.000	00437.000	00326.000	00044.7581	00442.8069	00446.5971	00003.7902	888	
00112.000	00391.000	00300.000	00045.1492	00446.5975	00450.0768	00003.4793	887	
00113.000	00400.000	00388.000	00045.5493	00450.0772	00454.5832	00004.506	886	
00114.000	00427.000	00327.000	00045.9764	00454.5835	00458.3168	00003.7333	885	
00115.000	00404.000	00350.000	00046.3805	00458.3174	00462.312	00003.9946	884	
00116.000	00414.000	00366.000	00046.7946	00462.3124	00466.4091	00004.0967	883	
00117.000	00420.000	00348.000	00047.2147	00466.4097	00470.3094	00003.8997	882	
00118.000	00429.000	00331.000	00047.6438	00470.3098	00474.0166	00003.7068	881	
00119.000	00434.000	00363.000	00048.0779	00474.017	00478.0777	00004.0608	880	
00120.000	00384.000	00344.000	00048.462	00478.0782	00481.9446	00003.8665	879	
00121.000	00410.000	00369.000	00048.872	00481.9453	00486.0849	00004.1396	878	
00122.000	00416.000	00366.000	00049.2882	00486.0855	00490.1685	00004.083	877	
00123.000	00409.000	00339.000	00049.6973	00490.1691	00493.9593	00003.7902	876	
00124.000	00416.000	00339.000	00050.1134	00493.9598	00497.9085	00003.9486	875	
00125.000	00387.000	00345.000	00050.5004	00497.9092	00501.8931	00003.984	874	
00126.000	00382.000	00350.000	00050.8825	00501.8935	00506.1625	00004.269	873	
00127.000	00410.000	00397.000	00051.2926	00506.1629	00510.6178	00004.4549	872	
00128.000	00414.000	00336.000	00051.7067	00510.6205	00514.472	00003.8515	871	
00129.000	00384.000	00343.000	00052.0908	00514.4724	00518.3337	00003.8613	870	
00130.000	00373.000	00374.000	00052.4639	00518.3342	00522.5732	00004.239	869	
00131.000	00394.000	00380.000	00052.858	00522.5739	00527.0285	00004.4546	868	
00132.000	00370.000	00339.000	00053.2281	00527.0291	00531.0395	00004.0104	867	
00133.000	00409.000	00365.000	00053.6372	00531.0398	00535.1805	00004.1406	866	
00134.000	00439.000	00373.000	00054.0763	00535.1808	00539.4084	00004.2275	865	
00135.000	00397.000	00373.000	00054.4734	00539.409	00543.6123	00004.2034	864	
00136.000	00429.000	00386.000	00054.9024	00543.6129	00548.0118	00004.3989	863	
00137.000	00365.000	00343.000	00055.2675	00548.0124	00551.8547	00003.8423	862	
00138.000	00405.000	00366.000	00055.6727	00551.8553	00556.0297	00004.1745	861	
00139.000	00421.000	00341.000	00056.0938	00556.0303	00559.9933	00003.9629	860	
00140.000	00416.000	00352.000	00056.5099	00559.9949	00564.0857	00004.0908	859	
00141.000	00404.000	00371.000	00056.914	00564.0863	00568.2692	00004.1829	858	
00142.000	00416.000	00361.000	00057.3301	00568.2697	00572.5214	00004.2517	857	
00143.000	00396.000	00342.000	00057.7262	00572.523	00576.5233	00004.0003	856	
00144.000	00397.000	00324.000	00058.1233	00576.524	00580.2858	00003.7618	855	
00145.000	00372.000	00362.000	00058.4955	00580.2861	00584.3824	00004.0963	854	
00146.000	00392.000	00364.000	00058.8876	00584.3827	00588.5218	00004.1391	853	
00147.000	00465.000	00340.000	00059.3527	00588.5224	00592.3914	00003.869	852	
00148.000	00432.000	00336.000	00059.7848	00592.392	00596.1859	00003.7939	851	
00149.000	00393.000	00325.000	00060.1779	00596.1865	00599.8417	00003.6552	850	
00150.000	00419.000	00344.000	00060.597	00599.8423	00603.7806	00003.9383	849	
00151.000	00397.000	00336.000	00060.9941	00603.7843	00607.5953	00003.811	848	
00152.000	00388.000	00355.000	00061.3822	00607.5959	00611.6235	00004.0276	847	
00153.000	00380.000	00368.000	00061.7623	00611.6241	00615.776	00004.1519	846	
00154.000	00369.000	00355.000	00062.1314	00615.7766	00619.8086	00004.0321	845	
00155.000	00439.000	00395.000	00062.5705	00619.8092	00624.2379	00004.4288	844	
00156.000	00417.000	00326.000	00062.9877	00624.2384	00627.8942	00003.6558	843	
00157.000	00409.000	00335.000	00063.3968	00627.8948	00631.6555	00003.7607	842	
00158.000	00403.000	00362.000	00063.7999	00631.6558	00635.6987	00004.0429	841	
00159.000	00399.000	00374.000	00064.199	00635.6992	00639.9496	00004.2503	840	
00160.000	00425.000	00360.000	00064.6241	00639.9501	00644.0379	00004.0878	839	
00161.000	00414.000	00356.000	00065.0383	00644.0384	00648.0257	00003.9873	838	
00162.000	00407.000	00364.000	00065.4454	00648.0264	00652.1341	00004.1077	837	
00163.000	00401.000	00345.000	00065.8464	00652.1346	00656.0474	00003.9128	836	
00164.000	00434.000	00341.000	00066.2805	00656.0479	00659.9195	00003.8716	835	
00165.000	00391.000	00367.000	00066.6716	00659.9201	00664.0479	00004.1278	834	
00166.000	00370.000	00311.000	00067.0417	00664.0482	00667.5386	00003.4904	833	
00167.000	00416.000	00354.000	00067.4578	00667.5391	00671.4862	00003.9471	832	
00168.000	00396.000	00408.000	00067.8539	00671.4867	00676.0955	00004.6088	831	
00169.000	00411.000	00376.000	00068.265	00676.0959	00680.3383	00004.2425	830	
00170.000	00399.000	00336.000	00068.6641	00680.3388	00684.1536	00003.8148	829	
00171.000	00389.000	00365.000	00069.0532	00684.1542	00688.2823	00004.1282	828	
00172.000	00387.000	00353.000	00069.4403	00688.2829	00692.3012	00004.0182	827	
00173.000	00406.000	00348.000	00069.8464	00692.3017	00696.2416	00003.9399	826	
00174.000	00404.000	00354.000	00070.2505	00696.2419	00700.374	00004.1322	825	
00175.000	00390.000	00317.000	00070.6406	00700.3745	00703.9444	00003.5699	824	
00176.000	00385.000	00325.000	00071.0257	00703.945	00707.5739	00003.6289	823	
00177.000	00390.000	00381.000	00071.4158	00707.5745	00711.821	00004.2464	822	
00178.000	00380.000	00372.000	00071.7959	00711.8215	00715.9829	00004.1614	821	
00179.000	00418.000	00361.000	00072.214	00715.9832	00720.0405	00004.0573	820	
00180.000	00413.000	00357.000	00072.6271	00720.0408	00724.0602	00004.0193	819	
00181.000	00423.000	00348.000	00073.0502	00724.0607	00727.9761	00003.9155	818	
00182.000	00413.000	00341.000	00073.4633	00727.9764	00731.8158	00003.8394	817	
00183.000	00384.000	00375.000	00073.8473	00731.8163	00736.0308	00004.2145	816	
00184.000	00398.000	00368.000	00074.2455	00736.0311	00740.176	00004.1449	815	
00185.000	00395.000	00356.000	00074.6406	00740.1765	00744.3003	00004.1238	814	
00186.000	00421.000	00363.000	00075.0617	00744.3009	00748.4007	00004.0998	813	
00187.000	00402.000	00374.000	00075.4638	00748.401	00752.8829	00004.482	812	
00188.000	00429.000	00340.000	00075.8929	00752.8861	00756.9797	00004.0936	811	
00189.000	00365.000	00347.000	00076.258	00756.9802	00761.1674	00004.1872	810	
00190.000	00411.000	00325.000	00076.6691	00761.168	00765.1695	00004.0015	809	
00191.000	00384.000	00372.000	00077.0532	00765.1701	00770.1826	00005.0125	808	
00192.000	00379.000	00334.000	00077.4323	00770.1828	00774.3859	00004.203	807	
00193.000	00358.000	00353.000	00077.7904	00774.3864	00778.625	00004.2386	806	
00194.000	00402.000	00359.000	00078.1925	00778.6252	00782.8897	00004.2644	805	
00195.000	00375.000	00347.000	00078.5676	00782.8899	00787.103	00004.2131	804	
00196.000	00373.000	00334.000	00078.9407	00787.1034	00791.0903	00003.987	803	
00197.000	00394.000	00357.000	00079.3348	00791.0906	00795.4032	00004.3125	802	
00198.000	00423.000	00344.000	00079.7579	00795.4037	00799.7803	00004.3766	801	
00199.000	00390.000	00356.000	00080.148	00799.7806	00804.2992	00004.5186	800	
00200.000	00384.000	00338.000	00080.5321	00804.2998	00808.3173	00004.0175	799	
00201.000	00386.000	00353.000	00080.9182	00808.3178	00812.6189	00004.3011	798	
00202.000	00392.000	00331.000	00081.3103	00812.6195	00816.6995	00004.080	797	
00203.000	00387.000	00339.000	00081.6974	00816.6997	00820.8183	00004.1186	796	
00204.000	00405.000	00354.000	00082.1025	00820.8185	00825.0614	00004.2428	795	
00205.000	00403.000	00356.000	00082.5056	00825.0616	00829.3377	00004.2761	794	
00206.000	00407.000	00360.000	00082.9127	00829.3382	00833.957	00004.6187	793	
00207.000	00376.000	00370.000	00083.2888	00833.9572	00838.5033	00004.5461	792	
00208.000	00417.000	00359.000	00083.7059	00838.5039	00843.0689	00004.5651	791	
00209.000	00411.000	00334.000	00084.117	00843.0692	00847.3895	00004.3203	790	
00210.000	00381.000	00347.000	00084.4982	00847.3898	00851.6147	00004.2249	789	
00211.000	00400.000	00344.000	00084.8983	00851.6152	00855.8422	00004.227	788	
00212.000	00403.000	00372.000	00085.3014	00855.8427	00860.5456	00004.7028	787	
00213.000	00409.000	00351.000	00085.7105	00860.5461	00865.1045	00004.5584	786	
00214.000	00416.000	00373.000	00086.1266	00865.1048	00869.8881	00004.7834	785	
00215.000	00366.000	00358.000	00086.4927	00869.8886	00874.3032	00004.4145	784	
00216.000	00429.000	00318.000	00086.9218	00874.3037	00878.0975	00003.7938	783	
00217.000	00408.000	00347.000	00087.3299	00878.0981	00882.4571	00004.359	782	
00218.000	00402.000	00350.000	00087.732	00882.4576	00887.1714	00004.7139	781	
00219.000	00410.000	00324.000	00088.1421	00887.1717	00891.2102	00004.0385	780	
00220.000	00414.000	00315.000	00088.5562	00891.2105	00895.0046	00003.7941	779	
00221.000	00421.000	00333.000	00088.9773	00895.005	00898.9652	00003.9602	778	
00222.000	00387.000	00361.000	00089.3644	00898.9658	00903.2485	00004.2827	777	
00223.000	00372.000	00309.000	00089.7365	00903.2491	00906.9469	00003.6978	776	
00224.000	00394.000	00344.000	00090.1306	00906.9471	00910.9533	00004.0062	775	
00225.000	00404.000	00348.000	00090.5347	00910.9539	00915.028	00004.0741	774	
00226.000	00410.000	00361.000	00090.9448	00915.0286	00919.1499	00004.1214	773	
00227.000	00412.000	00336.000	00091.3569	00919.1505	00922.9442	00003.7937	772	
00228.000	00399.000	00353.000	00091.756	00922.9447	00926.9362	00003.9915	771	
00229.000	00400.000	00329.000	00092.1561	00926.9367	00930.6505	00003.7137	770	
