Initialising...

 INFO CPUClient:61 - main- CPU: speed:1.0, cores:2
Entities started.
00026.000	00000.3982	00000.3961	00011.0539	00011.0657	00011.4618	00000.3961	
00027.000	00000.3831	00000.391	00011.437	00011.4618	00011.8528	00000.391	
00028.000	00000.3901	00000.3774	00011.8271	00011.8528	00012.2302	00000.3774	
00029.000	00000.3821	00000.4061	00012.2092	00012.2302	00012.6363	00000.4061	
00030.000	00000.3901	00000.3874	00012.5993	00012.6363	00013.0237	00000.3874	
00031.000	00000.4032	00000.3701	00013.0025	00013.0237	00013.3938	00000.3701	
00032.000	00000.4041	00000.3789	00013.4066	00013.4066	00013.7855	00000.3789	
00033.000	00000.3942	00000.3709	00013.8008	00013.8008	00014.1717	00000.3709	
00034.000	00000.4172	00000.3799	00014.218	00014.218	00014.5979	00000.3799	
00035.000	00000.3821	00000.3951	00014.6001	00014.6001	00014.9952	00000.3951	
00036.000	00000.3911	00000.404	00014.9912	00014.9952	00015.3992	00000.404	
00037.000	00000.4452	00000.4136	00015.4364	00015.4364	00015.850	00000.4136	
00038.000	00000.4152	00000.3816	00015.8516	00015.8516	00016.2332	00000.3816	
00039.000	00000.3972	00000.4299	00016.2488	00016.2488	00016.6787	00000.4299	
00040.000	00000.3822	00000.3808	00016.631	00016.6787	00017.0595	00000.3808	
00041.000	00000.3761	00000.3873	00017.0071	00017.0595	00017.4468	00000.3873	
00042.000	00000.4412	00000.4406	00017.4483	00017.4483	00017.8889	00000.4406	
00043.000	00000.3501	00000.447	00017.7984	00017.8889	00018.3359	00000.447	
00044.000	00000.3931	00000.4307	00018.1915	00018.3359	00018.7666	00000.4307	
00045.000	00000.3882	00000.4401	00018.5797	00018.7666	00019.2067	00000.4401	
00046.000	00000.4042	00000.4937	00018.9839	00019.2067	00019.7004	00000.4937	
00047.000	00000.4487	00000.4052	00019.4326	00019.7004	00020.1056	00000.4052	
00048.000	00000.4161	00000.4538	00019.8487	00020.1056	00020.5594	00000.4538	
00049.000	00000.3807	00000.3507	00020.2294	00020.5594	00020.9101	00000.3507	
00050.000	00000.4061	00000.3709	00020.6355	00020.9101	00021.281	00000.3709	
00051.000	00000.3781	00000.4039	00021.0136	00021.281	00021.6849	00000.4039	
00052.000	00000.4052	00000.4307	00021.4188	00021.6849	00022.1156	00000.4307	
00053.000	00000.4091	00000.4513	00021.8279	00022.1156	00022.5669	00000.4513	
00054.000	00000.3951	00000.4506	00022.223	00022.5669	00023.0175	00000.4506	
00055.000	00000.4341	00000.4085	00022.6571	00023.0175	00023.426	00000.4085	
00056.000	00000.3842	00000.3859	00023.0413	00023.426	00023.8119	00000.3859	
00057.000	00000.4071	00000.3887	00023.4484	00023.8119	00024.2006	00000.3887	
00058.000	00000.3871	00000.403	00023.8355	00024.2006	00024.6036	00000.403	
00059.000	00000.3851	00000.406	00024.2206	00024.6036	00025.0096	00000.406	
00060.000	00000.4011	00000.3964	00024.6217	00025.0096	00025.406	00000.3964	
00061.000	00000.4161	00000.404	00025.0378	00025.406	00025.810	00000.404	
00062.000	00000.3872	00000.3757	00025.425	00025.810	00026.1857	00000.3757	
00063.000	00000.3931	00000.4402	00025.8181	00026.1857	00026.6259	00000.4402	
00064.000	00000.3631	00000.3911	00026.1812	00026.6259	00027.017	00000.3911	
00065.000	00000.3832	00000.4652	00026.5644	00027.017	00027.4822	00000.4652	
00066.000	00000.3921	00000.4134	00026.9565	00027.4822	00027.8956	00000.4134	
00067.000	00000.3911	00000.4012	00027.3476	00027.8956	00028.2968	00000.4012	
00068.000	00000.3901	00000.4298	00027.7377	00028.2968	00028.7266	00000.4298	
00069.000	00000.3942	00000.4658	00028.1319	00028.7266	00029.1924	00000.4658	
00070.000	00000.3641	00000.4331	00028.496	00029.1924	00029.6255	00000.4331	
00071.000	00000.4381	00000.4051	00028.9341	00029.6255	00030.0306	00000.4051	
00072.000	00000.4312	00000.4166	00029.3653	00030.0306	00030.4472	00000.4166	
00073.000	00000.3851	00000.3831	00029.7504	00030.4472	00030.8303	00000.3831	
00074.000	00000.4372	00000.3836	00030.1876	00030.8303	00031.2139	00000.3836	
00075.000	00000.374	00000.3957	00030.5616	00031.2139	00031.6096	00000.3957	
00076.000	00000.4233	00000.4255	00030.9849	00031.6096	00032.0351	00000.4255	
00077.000	00000.4041	00000.3794	00031.389	00032.0351	00032.4145	00000.3794	
00078.000	00000.3871	00000.3811	00031.7761	00032.4145	00032.7956	00000.3811	
00079.000	00000.3891	00000.3912	00032.1652	00032.7956	00033.1868	00000.3912	
00080.000	00000.4062	00000.360	00032.5714	00033.1868	00033.5468	00000.360	
00081.000	00000.3941	00000.4442	00032.9655	00033.5468	00033.991	00000.4442	
00082.000	00000.4301	00000.4536	00033.3956	00033.991	00034.4446	00000.4536	
00083.000	00000.3961	00000.4659	00033.7917	00034.4446	00034.9105	00000.4659	
00084.000	00000.3882	00000.4271	00034.1799	00034.9105	00035.3376	00000.4271	
00085.000	00000.3661	00000.4157	00034.546	00035.3376	00035.7533	00000.4157	
00086.000	00000.4011	00000.4231	00034.9471	00035.7533	00036.1764	00000.4231	
00087.000	00000.3872	00000.5266	00035.3343	00036.1764	00036.703	00000.5266	
00088.000	00000.4301	00000.4101	00035.7644	00036.703	00037.1131	00000.4101	
00089.000	00000.4101	00000.4062	00036.1745	00037.1131	00037.5193	00000.4062	
00090.000	00000.3771	00000.3694	00036.5516	00037.5193	00037.8887	00000.3694	
00091.000	00000.3741	00000.3999	00036.9257	00037.8887	00038.2886	00000.3999	
00092.000	00000.4209	00000.3817	00037.3466	00038.2886	00038.6703	00000.3817	
00093.000	00000.387	00000.4085	00037.7336	00038.6703	00039.0788	00000.4085	
00094.000	00000.4212	00000.4201	00038.1548	00039.0788	00039.4989	00000.4201	
00095.000	00000.3771	00000.3985	00038.5319	00039.4989	00039.8974	00000.3985	
00096.000	00000.4302	00000.3781	00038.9621	00039.8974	00040.2755	00000.3781	
00097.000	00000.3771	00000.3556	00039.3392	00040.2755	00040.6311	00000.3556	
00098.000	00000.3544	00000.4021	00039.6936	00040.6311	00041.0332	00000.4021	
00099.000	00000.449	00000.4036	00040.1426	00041.0332	00041.4368	00000.4036	
00100.000	00000.3602	00000.3967	00040.5028	00041.4368	00041.8335	00000.3967	
00101.000	00000.4061	00000.4276	00040.9089	00041.8335	00042.2611	00000.4276	
00102.000	00000.4042	00000.3927	00041.3131	00042.2611	00042.6538	00000.3927	
00103.000	00000.3883	00000.3885	00041.7014	00042.6538	00043.0423	00000.3885	
00104.000	00000.4011	00000.368	00042.1025	00043.0423	00043.4103	00000.368	
00105.000	00000.4021	00000.3967	00042.5046	00043.4103	00043.807	00000.3967	
00106.000	00000.4181	00000.402	00042.9227	00043.807	00044.209	00000.402	
00107.000	00000.4231	00000.4072	00043.3458	00044.209	00044.6162	00000.4072	
00108.000	00000.3836	00000.4121	00043.7294	00044.6162	00045.0283	00000.4121	
00109.000	00000.4031	00000.3765	00044.1325	00045.0283	00045.4048	00000.3765	
00110.000	00000.3911	00000.4367	00044.5236	00045.4048	00045.8415	00000.4367	
00111.000	00000.4371	00000.373	00044.9607	00045.8415	00046.2145	00000.373	
00112.000	00000.3912	00000.3458	00045.3519	00046.2145	00046.5603	00000.3458	
00113.000	00000.4001	00000.433	00045.752	00046.5603	00046.9933	00000.433	
00114.000	00000.4271	00000.3647	00046.1791	00046.9933	00047.358	00000.3647	
00115.000	00000.4042	00000.3898	00046.5833	00047.358	00047.7478	00000.3898	
00116.000	00000.4141	00000.4071	00046.9974	00047.7478	00048.1549	00000.4071	
00117.000	00000.4202	00000.3921	00047.4176	00048.1549	00048.547	00000.3921	
00118.000	00000.429	00000.3774	00047.8466	00048.547	00048.9244	00000.3774	
00119.000	00000.4341	00000.4076	00048.2807	00048.9244	00049.332	00000.4076	
00120.000	00000.3842	00000.3817	00048.6649	00049.332	00049.7137	00000.3817	
00121.000	00000.4101	00000.4102	00049.075	00049.7137	00050.1239	00000.4102	
00122.000	00000.4161	00000.4146	00049.4911	00050.1239	00050.5385	00000.4146	
00123.000	00000.4092	00000.3878	00049.9003	00050.5385	00050.9263	00000.3878	
00124.000	00000.4161	00000.3824	00050.3164	00050.9263	00051.3087	00000.3824	
00125.000	00000.3871	00000.3895	00050.7035	00051.3087	00051.6982	00000.3895	
00126.000	00000.3821	00000.3967	00051.0856	00051.6982	00052.0949	00000.3967	
00127.000	00000.4101	00000.4459	00051.4957	00052.0949	00052.5408	00000.4459	
00128.000	00000.4142	00000.386	00051.9099	00052.5408	00052.9268	00000.386	
00129.000	00000.3841	00000.404	00052.294	00052.9268	00053.3308	00000.404	
00130.000	00000.3731	00000.4361	00052.6671	00053.3308	00053.7669	00000.4361	
00131.000	00000.3943	00000.435	00053.0614	00053.7669	00054.2019	00000.435	
00132.000	00000.3702	00000.4007	00053.4316	00054.2019	00054.6026	00000.4007	
00133.000	00000.409	00000.4177	00053.8406	00054.6026	00055.0203	00000.4177	
00134.000	00000.4391	00000.4303	00054.2797	00055.0203	00055.4506	00000.4303	
00135.000	00000.3971	00000.4242	00054.6768	00055.4506	00055.8748	00000.4242	
00136.000	00000.4291	00000.4347	00055.1059	00055.8748	00056.3095	00000.4347	
00137.000	00000.3651	00000.3958	00055.471	00056.3095	00056.7053	00000.3958	
00138.000	00000.4051	00000.4135	00055.8761	00056.7053	00057.1188	00000.4135	
00139.000	00000.4212	00000.3856	00056.2973	00057.1188	00057.5044	00000.3856	
00140.000	00000.4161	00000.3991	00056.7134	00057.5044	00057.9035	00000.3991	
00141.000	00000.4041	00000.4174	00057.1175	00057.9035	00058.3209	00000.4174	
00142.000	00000.4161	00000.4098	00057.5336	00058.3209	00058.7307	00000.4098	
00143.000	00000.3962	00000.385	00057.9298	00058.7307	00059.1157	00000.385	
00144.000	00000.3971	00000.3655	00058.3269	00059.1157	00059.4812	00000.3655	
00145.000	00000.3721	00000.4071	00058.699	00059.4812	00059.8883	00000.4071	
00146.000	00000.3921	00000.4075	00059.0911	00059.8883	00060.2958	00000.4075	
00147.000	00000.4652	00000.3835	00059.5563	00060.2958	00060.6793	00000.3835	
00148.000	00000.4321	00000.3763	00059.9884	00060.6793	00061.0556	00000.3763	
00149.000	00000.3931	00000.3638	00060.3815	00061.0556	00061.4194	00000.3638	
00150.000	00000.4191	00000.3866	00060.8006	00061.4194	00061.806	00000.3866	
00151.000	00000.3971	00000.3901	00061.1977	00061.806	00062.1961	00000.3901	
00152.000	00000.3881	00000.4056	00061.5858	00062.1961	00062.6017	00000.4056	
00153.000	00000.3802	00000.4129	00061.966	00062.6017	00063.0146	00000.4129	
00154.000	00000.3691	00000.3995	00062.3351	00063.0146	00063.4141	00000.3995	
00155.000	00000.4391	00000.4612	00062.7742	00063.4141	00063.8753	00000.4612	
00156.000	00000.4171	00000.3686	00063.1913	00063.8753	00064.2439	00000.3686	
00157.000	00000.4091	00000.3809	00063.6004	00064.2439	00064.6248	00000.3809	
00158.000	00000.4032	00000.4114	00064.0036	00064.6248	00065.0362	00000.4114	
00159.000	00000.399	00000.4249	00064.4026	00065.0362	00065.4611	00000.4249	
00160.000	00000.4252	00000.4068	00064.8278	00065.4611	00065.8679	00000.4068	
00161.000	00000.4141	00000.4021	00065.2419	00065.8679	00066.270	00000.4021	
00162.000	00000.4071	00000.4118	00065.649	00066.270	00066.6818	00000.4118	
00163.000	00000.4011	00000.3893	00066.0501	00066.6818	00067.0711	00000.3893	
00164.000	00000.4341	00000.3814	00066.4842	00067.0711	00067.4525	00000.3814	
00165.000	00000.3912	00000.4104	00066.8754	00067.4525	00067.8629	00000.4104	
00166.000	00000.3701	00000.3473	00067.2455	00067.8629	00068.2102	00000.3473	
00167.000	00000.4161	00000.4007	00067.6616	00068.2102	00068.6109	00000.4007	
00168.000	00000.3962	00000.4665	00068.0578	00068.6109	00069.0774	00000.4665	
00169.000	00000.4111	00000.4461	00068.4689	00069.0774	00069.5235	00000.4461	
00170.000	00000.3991	00000.3888	00068.868	00069.5235	00069.9123	00000.3888	
00171.000	00000.3891	00000.4144	00069.2571	00069.9123	00070.3267	00000.4144	
00172.000	00000.3872	00000.4058	00069.6443	00070.3267	00070.7325	00000.4058	
00173.000	00000.4061	00000.3954	00070.0504	00070.7325	00071.1279	00000.3954	
00174.000	00000.4041	00000.4034	00070.4545	00071.1279	00071.5313	00000.4034	
00175.000	00000.3901	00000.3631	00070.8446	00071.5313	00071.8944	00000.3631	
00176.000	00000.3851	00000.3701	00071.2297	00071.8944	00072.2645	00000.3701	
00177.000	00000.3901	00000.4333	00071.6198	00072.2645	00072.6978	00000.4333	
00178.000	00000.3802	00000.4232	00072.000	00072.6978	00073.121	00000.4232	
00179.000	00000.4181	00000.4106	00072.4181	00073.121	00073.5316	00000.4106	
00180.000	00000.4131	00000.411	00072.8312	00073.5316	00073.9426	00000.411	
00181.000	00000.4232	00000.3948	00073.2544	00073.9426	00074.3374	00000.3948	
00182.000	00000.4131	00000.3912	00073.6675	00074.3374	00074.7286	00000.3912	
00183.000	00000.3841	00000.4335	00074.0516	00074.7286	00075.1621	00000.4335	
00184.000	00000.3981	00000.4182	00074.4497	00075.1621	00075.5803	00000.4182	
00185.000	00000.3951	00000.4054	00074.8448	00075.5803	00075.9857	00000.4054	
00186.000	00000.4211	00000.4143	00075.2659	00075.9857	00076.400	00000.4143	
00187.000	00000.4021	00000.4262	00075.668	00076.400	00076.8262	00000.4262	
00188.000	00000.4292	00000.3885	00076.0972	00076.8262	00077.2147	00000.3885	
00189.000	00000.3651	00000.4005	00076.4623	00077.2147	00077.6152	00000.4005	
00190.000	00000.4111	00000.3708	00076.8734	00077.6152	00077.986	00000.3708	
00191.000	00000.3842	00000.422	00077.2576	00077.986	00078.408	00000.422	
00192.000	00000.379	00000.3823	00077.6366	00078.408	00078.7903	00000.3823	
00193.000	00000.3582	00000.3991	00077.9948	00078.7903	00079.1894	00000.3991	
00194.000	00000.4021	00000.4031	00078.3969	00079.1894	00079.5925	00000.4031	
00195.000	00000.3751	00000.4003	00078.772	00079.5925	00079.9928	00000.4003	
00196.000	00000.3731	00000.3793	00079.1451	00079.9928	00080.3721	00000.3793	
00197.000	00000.3942	00000.4066	00079.5393	00080.3721	00080.7787	00000.4066	
00198.000	00000.4231	00000.3875	00079.9624	00080.7787	00081.1662	00000.3875	
00199.000	00000.3901	00000.3993	00080.3525	00081.1662	00081.5655	00000.3993	
00200.000	00000.3841	00000.3776	00080.7366	00081.5655	00081.9431	00000.3776	
00201.000	00000.3862	00000.3925	00081.1228	00081.9431	00082.3356	00000.3925	
00202.000	00000.3921	00000.3752	00081.5149	00082.3356	00082.7108	00000.3752	
00203.000	00000.3871	00000.3775	00081.902	00082.7108	00083.0883	00000.3775	
00204.000	00000.4052	00000.3938	00082.3072	00083.0883	00083.4821	00000.3938	
00205.000	00000.4032	00000.400	00082.7104	00083.4821	00083.8821	00000.400	
00206.000	00000.4071	00000.4006	00083.1175	00083.8821	00084.2827	00000.4006	
00207.000	00000.3761	00000.4131	00083.4936	00084.2827	00084.6958	00000.4131	
00208.000	00000.4172	00000.4012	00083.9108	00084.6958	00085.097	00000.4012	
00209.000	00000.4111	00000.3787	00084.3219	00085.097	00085.4757	00000.3787	
00210.000	00000.3811	00000.3872	00084.703	00085.4757	00085.8629	00000.3872	
00211.000	00000.4002	00000.4158	00085.1032	00085.8629	00086.2787	00000.4158	
00212.000	00000.4031	00000.4295	00085.5063	00086.2787	00086.7082	00000.4295	
00213.000	00000.4091	00000.403	00085.9154	00086.7082	00087.1112	00000.403	
00214.000	00000.4184	00000.4258	00086.3338	00087.1112	00087.537	00000.4258	
00215.000	00000.3661	00000.4122	00086.6999	00087.537	00087.9492	00000.4122	
00216.000	00000.4294	00000.3653	00087.1293	00087.9492	00088.3145	00000.3653	
00217.000	00000.4082	00000.4008	00087.5375	00088.3145	00088.7153	00000.4008	
00218.000	00000.4021	00000.4074	00087.9396	00088.7153	00089.1227	00000.4074	
00219.000	00000.4101	00000.372	00088.3497	00089.1227	00089.4947	00000.372	
00220.000	00000.4141	00000.3629	00088.7638	00089.4947	00089.8576	00000.3629	
00221.000	00000.4212	00000.3727	00089.185	00089.8576	00090.2303	00000.3727	
00222.000	00000.3871	00000.4035	00089.5721	00090.2303	00090.6338	00000.4035	
00223.000	00000.3721	00000.3469	00089.9442	00090.6338	00090.9807	00000.3469	
00224.000	00000.3941	00000.3819	00090.3383	00090.9807	00091.3626	00000.3819	
00225.000	00000.4042	00000.3868	00090.7425	00091.3626	00091.7494	00000.3868	
00226.000	00000.4101	00000.3998	00091.1526	00091.7494	00092.1492	00000.3998	
00227.000	00000.4121	00000.3719	00091.5647	00092.1492	00092.5211	00000.3719	
00228.000	00000.3991	00000.3904	00091.9638	00092.5211	00092.9115	00000.3904	
00229.000	00000.4002	00000.3635	00092.364	00092.9115	00093.275	00000.3635	
00230.000	00000.3921	00000.3757	00092.7561	00093.275	00093.6507	00000.3757	
00231.000	00000.4012	00000.3865	00093.1573	00093.6507	00094.0372	00000.3865	
00232.000	00000.3781	00000.3742	00093.5354	00094.0372	00094.4114	00000.3742	
00233.000	00000.3751	00000.3982	00093.9105	00094.4114	00094.8096	00000.3982	
00234.000	00000.4091	00000.3755	00094.3196	00094.8096	00095.1851	00000.3755	
00235.000	00000.3912	00000.415	00094.7108	00095.1851	00095.6001	00000.415	
00236.000	00000.3872	00000.3582	00095.098	00095.6001	00095.9583	00000.3582	
00237.000	00000.4091	00000.3887	00095.5071	00095.9583	00096.347	00000.3887	
00238.000	00000.3881	00000.3941	00095.8952	00096.347	00096.7411	00000.3941	
00239.000	00000.4162	00000.4032	00096.3114	00096.7411	00097.1443	00000.4032	
00240.000	00000.3931	00000.3676	00096.7045	00097.1443	00097.5119	00000.3676	
00241.000	00000.3991	00000.3944	00097.1036	00097.5119	00097.9063	00000.3944	
00242.000	00000.3931	00000.3862	00097.4967	00097.9063	00098.2925	00000.3862	
00243.000	00000.4542	00000.3874	00097.9509	00098.2925	00098.6799	00000.3874	
00244.000	00000.4031	00000.4018	00098.354	00098.6799	00099.0817	00000.4018	
00245.000	00000.3972	00000.3883	00098.7512	00099.0817	00099.470	00000.3883	
00246.000	00000.4291	00000.3761	00099.1803	00099.470	00099.8461	00000.3761	
00247.000	00000.3711	00000.4115	00099.5514	00099.8461	00100.2576	00000.4115	
00248.000	00000.4072	00000.4058	00099.9586	00100.2576	00100.6634	00000.4058	
00249.000	00000.452	00000.378	00100.4106	00100.6634	00101.0414	00000.378	
00250.000	00000.3951	00000.4193	00100.8057	00101.0414	00101.4607	00000.4193	
00251.000	00000.3962	00000.3884	00101.2019	00101.4607	00101.8491	00000.3884	
00252.000	00000.3991	00000.4076	00101.601	00101.8491	00102.2567	00000.4076	
00253.000	00000.4111	00000.386	00102.0121	00102.2567	00102.6427	00000.386	
00254.000	00000.3781	00000.3748	00102.3902	00102.6427	00103.0175	00000.3748	
00255.000	00000.3812	00000.3639	00102.7714	00103.0175	00103.3814	00000.3639	
00256.000	00000.4231	00000.3809	00103.1945	00103.3814	00103.7623	00000.3809	
00257.000	00000.3941	00000.3839	00103.5886	00103.7623	00104.1462	00000.3839	
00258.000	00000.4031	00000.4233	00103.9917	00104.1462	00104.5695	00000.4233	
00259.000	00000.3962	00000.4204	00104.3879	00104.5695	00104.9899	00000.4204	
00260.000	00000.4111	00000.4113	00104.799	00104.9899	00105.4012	00000.4113	
00261.000	00000.3911	00000.3684	00105.1901	00105.4012	00105.7696	00000.3684	
00262.000	00000.4271	00000.3819	00105.6172	00105.7696	00106.1515	00000.3819	
00263.000	00000.3872	00000.3917	00106.0044	00106.1515	00106.5432	00000.3917	
00264.000	00000.3781	00000.4075	00106.3825	00106.5432	00106.9507	00000.4075	
00265.000	00000.3991	00000.3598	00106.7816	00106.9507	00107.3105	00000.3598	
00266.000	00000.3762	00000.3888	00107.1578	00107.3105	00107.6993	00000.3888	
00267.000	00000.4121	00000.3812	00107.5699	00107.6993	00108.0805	00000.3812	
00268.000	00000.3801	00000.4091	00107.950	00108.0805	00108.4896	00000.4091	
00269.000	00000.4051	00000.3563	00108.3551	00108.4896	00108.8459	00000.3563	
00270.000	00000.4022	00000.394	00108.7573	00108.8459	00109.2399	00000.394	
00271.000	00000.3861	00000.4264	00109.1434	00109.2399	00109.6663	00000.4264	
00272.000	00000.3981	00000.4129	00109.5415	00109.6663	00110.0792	00000.4129	
00273.000	00000.4331	00000.4203	00109.9746	00110.0792	00110.4995	00000.4203	
00274.000	00000.4321	00000.4115	00110.4067	00110.4995	00110.911	00000.4115	
00275.000	00000.3862	00000.4089	00110.7929	00110.911	00111.3199	00000.4089	
00276.000	00000.4161	00000.4005	00111.209	00111.3199	00111.7204	00000.4005	
00277.000	00000.3851	00000.4299	00111.5941	00111.7204	00112.1503	00000.4299	
00278.000	00000.4151	00000.4412	00112.0092	00112.1503	00112.5915	00000.4412	
00279.000	00000.4132	00000.3993	00112.4224	00112.5915	00112.9908	00000.3993	
00280.000	00000.3921	00000.3774	00112.8145	00112.9908	00113.3682	00000.3774	
00281.000	00000.3721	00000.4419	00113.1866	00113.3682	00113.8101	00000.4419	
00282.000	00000.3841	00000.3575	00113.5707	00113.8101	00114.1676	00000.3575	
00283.000	00000.4032	00000.4303	00113.9739	00114.1676	00114.5979	00000.4303	
00284.000	00000.4001	00000.4248	00114.374	00114.5979	00115.0227	00000.4248	
00285.000	00000.4181	00000.418	00114.7921	00115.0227	00115.4407	00000.418	
00286.000	00000.3822	00000.372	00115.1743	00115.4407	00115.8127	00000.372	
00287.000	00000.3821	00000.4077	00115.5564	00115.8127	00116.2204	00000.4077	
00288.000	00000.4051	00000.3862	00115.9615	00116.2204	00116.6066	00000.3862	
00289.000	00000.3591	00000.4138	00116.3206	00116.6066	00117.0204	00000.4138	
00290.000	00000.4471	00000.3691	00116.7677	00117.0204	00117.3895	00000.3691	
00291.000	00000.3891	00000.3714	00117.1568	00117.3895	00117.7609	00000.3714	
00292.000	00000.3941	00000.4177	00117.5509	00117.7609	00118.1786	00000.4177	
00293.000	00000.3901	00000.4072	00117.941	00118.1786	00118.5858	00000.4072	
00294.000	00000.4022	00000.3776	00118.3432	00118.5858	00118.9634	00000.3776	
00295.000	00000.4001	00000.3996	00118.7433	00118.9634	00119.363	00000.3996	
00296.000	00000.4091	00000.3932	00119.1524	00119.363	00119.7562	00000.3932	
00297.000	00000.4401	00000.3982	00119.5925	00119.7562	00120.1544	00000.3982	
00298.000	00000.3591	00000.3779	00119.9516	00120.1544	00120.5323	00000.3779	
00299.000	00000.3981	00000.4099	00120.3497	00120.5323	00120.9422	00000.4099	
00300.000	00000.4342	00000.4085	00120.7839	00120.9422	00121.3507	00000.4085	
00301.000	00000.3861	00000.3858	00121.170	00121.3507	00121.7365	00000.3858	
00302.000	00000.3751	00000.3874	00121.5451	00121.7365	00122.1239	00000.3874	
00303.000	00000.3691	00000.4039	00121.9142	00122.1239	00122.5278	00000.4039	
00304.000	00000.3701	00000.3695	00122.2843	00122.5278	00122.8973	00000.3695	
00305.000	00000.4391	00000.3998	00122.7234	00122.8973	00123.2971	00000.3998	
00306.000	00000.3721	00000.3853	00123.0955	00123.2971	00123.6824	00000.3853	
00307.000	00000.3991	00000.4255	00123.4946	00123.6824	00124.1079	00000.4255	
00308.000	00000.3871	00000.4151	00123.8817	00124.1079	00124.523	00000.4151	
00309.000	00000.4101	00000.3855	00124.2918	00124.523	00124.9085	00000.3855	
00310.000	00000.3631	00000.358	00124.6549	00124.9085	00125.2665	00000.358	
00311.000	00000.4091	00000.3896	00125.064	00125.2665	00125.6561	00000.3896	
00312.000	00000.3711	00000.4339	00125.4351	00125.6561	00126.090	00000.4339	
00313.000	00000.3822	00000.4175	00125.8173	00126.090	00126.5075	00000.4175	
00314.000	00000.4111	00000.3794	00126.2284	00126.5075	00126.8869	00000.3794	
00315.000	00000.4021	00000.4178	00126.6305	00126.8869	00127.3047	00000.4178	
00316.000	00000.4421	00000.378	00127.0726	00127.3047	00127.6827	00000.378	
00317.000	00000.4071	00000.3899	00127.4797	00127.6827	00128.0726	00000.3899	
00318.000	00000.4281	00000.3833	00127.9078	00128.0726	00128.4559	00000.3833	
00319.000	00000.4216	00000.4154	00128.3294	00128.4559	00128.8713	00000.4154	
00320.000	00000.4011	00000.4087	00128.7305	00128.8713	00129.280	00000.4087	
00321.000	00000.4021	00000.3683	00129.1326	00129.280	00129.6483	00000.3683	
00322.000	00000.3701	00000.3698	00129.5027	00129.6483	00130.0181	00000.3698	
00323.000	00000.3951	00000.3946	00129.8978	00130.0181	00130.4127	00000.3946	
00324.000	00000.3951	00000.3917	00130.2929	00130.4127	00130.8044	00000.3917	
00325.000	00000.4262	00000.4039	00130.7191	00130.8044	00131.2083	00000.4039	
00326.000	00000.4201	00000.4082	00131.1392	00131.2083	00131.6165	00000.4082	
00327.000	00000.4101	00000.3945	00131.5493	00131.6165	00132.011	00000.3945	
00328.000	00000.4031	00000.3586	00131.9524	00132.011	00132.3696	00000.3586	
00329.000	00000.3982	00000.3999	00132.3506	00132.3696	00132.7695	00000.3999	
00330.000	00000.4071	00000.3555	00132.7577	00132.7695	00133.125	00000.3555	
00331.000	00000.4011	00000.4097	00133.1588	00133.1588	00133.5685	00000.4097	
00332.000	00000.3992	00000.3808	00133.558	00133.5685	00133.9493	00000.3808	
00333.000	00000.4141	00000.3913	00133.9721	00133.9721	00134.3634	00000.3913	
00334.000	00000.3981	00000.3777	00134.3702	00134.3702	00134.7479	00000.3777	
